Date,Time,Temp,Year,Month,Day,Week,Park,Lat,Long,Percent_asphalt,Location,Button,Round
28/11/2019,11:11:01,2.579,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,11:51:01,2.579,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,12:31:01,2.077,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,13:11:01,1.701,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,13:51:01,1.199,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,14:31:01,1.136,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,15:11:01,0.697,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,15:51:01,0.572,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,16:31:01,-0.055,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,17:11:01,-0.432,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,17:51:01,-0.494,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,18:31:01,-0.055,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,19:11:01,0.007,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,19:51:01,0.007,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,20:31:01,-0.306,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,21:11:01,-0.432,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,21:51:01,-0.369,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,22:31:01,0.007,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,23:11:01,-0.055,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
28/11/2019,23:51:01,-0.432,2019,November,28,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
29/11/2019,00:31:01,-0.118,2019,November,29,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
29/11/2019,01:11:01,-0.118,2019,November,29,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
29/11/2019,01:51:01,-0.808,2019,November,29,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
29/11/2019,02:31:01,-0.62,2019,November,29,48,Rouge,43.81833,79.13371,24.048,East,Rouge4E,Third
