Date,Time,Temp,Week,Park,Lat,Long,Percent_asphalt,Location,Button
05/07/19,09:50:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,10:00:01,24,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,10:10:01,24,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,10:20:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,10:30:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,10:40:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,10:50:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,11:00:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,11:10:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,11:20:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,11:30:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,11:40:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,11:50:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,12:00:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,12:10:01,27,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,12:20:01,27,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,12:30:01,27,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,12:40:01,28,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,12:50:01,27,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,13:00:01,28,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,13:10:01,28,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,13:20:01,28,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,13:30:01,28,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,13:40:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,13:50:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,14:00:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,14:10:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,14:20:01,26,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,14:30:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
05/07/19,14:40:01,25,27,Humber,43.64662,79.49516,0,Park,Humber2P
