Date,Time,Temp,Week,Park,Lat,Long,Percent_asphalt,Location,Button,Round
05/07/2019,10:06:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,10:16:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,10:26:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,10:36:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,10:46:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,10:56:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,11:06:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,11:16:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,11:26:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,11:36:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,11:46:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,11:56:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,12:06:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,12:16:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,12:26:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,12:36:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,12:46:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,12:56:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,13:06:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,13:16:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,13:26:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,13:36:01,26,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,13:46:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,13:56:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,14:06:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,14:16:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,14:26:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
05/07/2019,14:36:01,25,27,Humber,43.64543,79.4947,2.646,Park,Humber4P,First
