Date,Time,Temp,Week,Park,Lat,Long,Percent_asphalt,Location,Button,Round
30/09/2019,16:39:01,17.645,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,16:49:01,17.144,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,16:59:01,17.144,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,17:09:01,17.144,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,17:19:01,17.144,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,17:29:01,17.144,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,17:39:01,17.144,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,17:49:01,17.144,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,17:59:01,16.643,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,18:09:01,16.643,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,18:19:01,16.643,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,18:29:01,16.643,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,18:39:01,16.643,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,18:49:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,18:59:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,19:09:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,19:19:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,19:29:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,19:39:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,19:49:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
30/09/2019,19:59:01,16.141,40,HighPark,43.65215,79.46758,18.561,Park,HighPark1P,Second
