Date,Time,Temp,Week,Park,Lat,Long,Percent_asphalt,Location,Button,Round
03/10/2019,14:36:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,14:46:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,14:56:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,15:06:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,15:16:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,15:26:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,15:36:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,15:46:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,15:56:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,16:06:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,16:16:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,16:26:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,16:36:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,16:46:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,16:56:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,17:06:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,17:16:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,17:26:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,17:36:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,17:46:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,17:56:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,18:06:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,18:16:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,18:26:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,18:36:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,18:46:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,18:56:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,19:06:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,19:16:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,19:26:01,13.054,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,19:36:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,19:46:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,19:56:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,20:06:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,20:16:01,12.553,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,20:26:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,20:36:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,20:46:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,20:56:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,21:06:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,21:16:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,21:26:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,21:36:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,21:46:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,21:56:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,22:06:01,11.552,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,22:16:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,22:26:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,22:36:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,22:46:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,22:56:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,23:06:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,23:16:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,23:26:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,23:36:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,23:46:01,12.053,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
03/10/2019,23:56:01,11.552,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,00:06:01,11.552,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,00:16:01,11.552,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,00:26:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,00:36:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,00:46:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,00:56:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,01:06:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,01:16:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,01:26:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,01:36:01,11.051,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
04/10/2019,01:46:01,10.55,40,Riverdale,43.67182,79.33663,43.127,East,Riverdale5E,Second
